Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,WineCategory,Grapes
Sauvignon+Blanc,Chile,Casablanca+Valley,Los+Vascos,3.5,444,10.91,2018,white,Sauvignon+Blanc
Classic+Riesling,France,Alsace,Hugel,3.7,446,16.52,2016,white,Riesling
Estate+Sauvignon+Blanc,Chile,Aconcagua+Valley,Errazuriz,3.6,446,10.68,2018,white,Sauvignon+Blanc
Pouilly-Fum%C3%A9+En+Travertin,France,Pouilly-Fum%C3%A9,Henri+Bourgeois,4.1,447,18.95,2017,white,assente
Mademoiselle+de+T+Pouilly-Fum%C3%A9,France,Pouilly-Fum%C3%A9,Ch%C3%A2teau+de+Tracy,4.1,447,18.29,2018,white,assente
Mongris+Collio+Pinot+Grigio,Italy,Collio,Marco+Felluga,3.8,449,12.95,2018,white,Pinot+Grigio
Chenin+Blanc,South+Africa,Stellenbosch,Simonsig,3.8,450,6.33,2019,white,Chenin+Blanc
Barrel+Fermented+Chenin+Blanc,South+Africa,Stellenbosch,Stellenrust,4.1,450,17.99,2017,white,Chenin+Blanc
Magic+Mountain+R%C3%BCdesheimer+Riesling,Germany,Rheingau,Leitz,3.8,452,17.5,2016,white,Riesling
Chardonnay,South+Africa,Stellenbosch,Simonsig,3.7,455,10.23,2018,white,Chardonnay
Riesling+Trocken,Germany,Pfalz,Georg+Mosbacher,3.8,456,10.71,2018,white,Riesling
Kali+Hart+Chardonnay,United+States,Monterey,Talbott,3.6,457,24.02,2016,white,Chardonnay
Urra+di+Mare,Italy,Terre+Siciliane,Mandrarossa,3.8,458,10.56,2018,white,assente
Coteaux+Varois+en+Provence+Blanc,France,Coteaux+Varois+en+Provence,Miraval,4.0,458,20.5,2015,white,assente
Chablis,France,Chablis,Jean-Marc+Brocard,3.8,460,17.9,2018,white,assente
Chablis,France,Chablis,Christian+Moreau+Pere+%26+Fils,3.9,464,23.0,2016,white,assente
Inzolia+Sicilia,Italy,Sicilia,Feudo+Arancio,3.6,464,6.54,2017,white,Inzolia
Angimb%C3%A9+%28Tenuta+Ficuzza%29,Italy,Terre+Siciliane,Cusumano,3.7,465,8.68,2018,white,assente
Sauvignon+Blanc,New+Zealand,Marlborough,Mount+Riley,4.1,467,9.53,2019,white,Sauvignon+Blanc
Terre+Bianche+Torbato+Alghero,Italy,Alghero,Sella+%26+Mosca,3.7,468,8.9,2018,white,Torbato
Felino+Chardonnay,Argentina,Mendoza,Vi%C3%B1a+Cobos,3.8,468,12.99,2018,white,Chardonnay
Chardonnay+Reserva,Chile,Maipo+Valley,Escudo+Rojo,3.5,469,10.66,2018,white,Chardonnay
Verdejo,Spain,Rueda,PradoRey,3.7,469,9.37,2018,white,Verdejo
Muros+Antigos+Loureiro,Portugal,Vinho+Verde,Anselmo+Mendes,3.8,470,7.9,2018,white,Loureiro
Chenin+Blanc,South+Africa,Swartland,Allesverloren,3.5,470,9.75,2018,white,Chenin+Blanc
Clifford+Bay+Reserve+Sauvignon+Blanc,New+Zealand,Marlborough,Villa+Maria,4.2,470,19.55,2018,white,Sauvignon+Blanc
Castell+De+Raimat+Chardonnay,Spain,Costers+del+Segre,Raimat,3.6,472,9.39,2018,white,Chardonnay
Pinot+Grigio+Riserva+Trentino,Italy,Trentino,Mezzacorona,3.6,472,8.0,2017,white,Pinot+Grigio
Bianco+di+Custoza+Superiore+C%C3%A0+del+Magro,Italy,Bianco+di+Custoza,Monte+del+Fr%C3%A1,3.8,473,9.22,2017,white,assente
Danie+de+Wet+Chardonnay,South+Africa,Robertson,De+Wetshof,3.7,479,15.5,2017,white,Chardonnay
Chardonnay,South+Africa,Stellenbosch,Rustenberg,3.9,479,14.5,2019,white,Chardonnay
Baron+de+L+Pouilly-Fum%C3%A9,France,Pouilly-Fum%C3%A9,de+Ladoucette,4.4,479,97.04,2015,white,assente
Chardonnay+Pened%C3%A8s+3055,Spain,Pened%C3%A8s,Jean+Leon,3.7,481,14.38,2018,white,Chardonnay
Aconcagua+Costa+Sauvignon+Blanc,Chile,Aconcagua+Valley,Errazuriz,3.7,482,16.08,2017,white,Sauvignon+Blanc
Verdicchio+dei+Castelli+di+Jesi,Italy,Verdicchio+dei+Castelli+di+Jesi,Azienda+Santa+Barbara+-+Stefano+Antonucci,3.8,483,17.4,2016,white,Verdicchio
Le+Vaglie+Verdicchio+dei+Castelli+di+Jesi+Classico,Italy,Verdicchio+dei+Castelli+di+Jesi,Azienda+Santa+Barbara+-+Stefano+Antonucci,3.9,483,10.9,2018,white,Verdicchio
Blanc,France,Pays+d%27Oc,Claude+Val,3.8,486,4.95,2018,white,assente
Quant+Riesling,Germany,Mosel,Carl+Loewen,4.0,489,8.5,2018,white,Riesling
Basa+Blanco,Spain,Rueda,Telmo+Rodriguez,3.8,489,7.95,2018,white,assente
Signature+Sauvignon+Blanc,South+Africa,Stellenbosch,Spier,3.7,490,6.5,2019,white,Sauvignon+Blanc
Riesling,Germany,Pfalz,Von+Winning,3.8,490,13.95,2015,white,Riesling
Sauvignon+Blanc+%28Select+Terroir+Reserva%29,Chile,Maipo+Valley,Santa+Ema,3.7,490,7.66,2018,white,Sauvignon+Blanc
Grand+Estates+Chardonnay,United+States,Columbia+Valley,Columbia+Crest,3.9,491,12.99,2016,white,Chardonnay
Alentejano+Branco,Portugal,Alentejano,Herdade+dos+Grous,3.8,491,10.63,2017,white,assente
Qvinterra+Riesling+Trocken,Germany,Rheinhessen,K%C3%BChling-Gillot,3.8,493,10.8,2018,white,Riesling
Sancerre+Blanc,France,Sancerre,Domaine+du+Nozay,3.8,493,37.63,2017,white,assente
Director%27s+Cut+Chardonnay,United+States,Russian+River+Valley,Francis+Ford+Coppola,4.1,493,27.9,2016,white,Chardonnay
Rueda+Verdejo,Spain,Rueda,Beronia,3.6,493,8.29,2018,white,Verdejo
Altavilla+della+Corte+Grillo,Italy,Terre+Siciliane,Firriato,3.6,493,10.69,2016,white,Grillo
Villa+Solais+Vermentino+di+Sardegna,Italy,Vermentino+di+Sardegna,Santadi,3.7,496,6.9,2017,white,Vermentino
Sauvignon+Blanc+Reserve+Collection+Elgin,South+Africa,Elgin,Tokara,3.9,497,18.9,2018,white,Sauvignon+Blanc
Estate+Sauvignon+Blanc+%28Varietales%29,Uruguay,Maldonado,Bodega+Garz%C3%B3n,3.6,497,14.89,2018,white,Sauvignon+Blanc
Villa+Antinori+Toscana+Bianco,Italy,Toscana,Antinori,3.8,499,8.68,2019,white,assente
Vouvray+Classic,France,Vouvray,Marc+Br%C3%A9dif,3.9,500,17.85,2017,white,assente
Gr%C3%BCner+Veltliner,Austria,Kamptal,Loimer,3.8,500,9.72,2018,white,Gr%C3%BCner+Veltliner
The+Winemaster%27s+Chardonnay,South+Africa,Coastal+Region,Nederburg,3.5,502,6.63,2015,white,Chardonnay
Torrontes,Argentina,Salta,Alamos,3.6,503,8.89,2017,white,Torrontes
Chardonnay,New+Zealand,Marlborough,Stoneleigh,3.7,505,11.45,2018,white,Chardonnay
Riesling+Trocken,Germany,Pfalz,Georg+Mosbacher,3.9,505,9.99,2016,white,Riesling
Las+Mulas+Reserva+Sauvignon+Blanc,Chile,Central+Valley,Miguel+Torres,3.6,506,9.9,2018,white,Sauvignon+Blanc
Riesling+Trocken,Germany,Rheingau,Kloster+Eberbach,3.5,507,10.99,2018,white,Riesling
Louro+do+Bolo+Godello+Valdeorras,Spain,Valdeorras,Rafael+Palacios,3.9,508,15.95,2016,white,Godello
Riesling+Trocken,Germany,Rheinhessen,Battenfeld+Spanier,3.8,509,14.29,2016,white,Riesling
Riesling+Trocken,Germany,Rheinhessen,Wittmann,3.7,510,11.51,2017,white,Riesling
Brolettino+Lugana,Italy,Lugana,C%C3%A0+dei+Frati,4.1,510,14.52,2018,white,assente
Condrieu+La+Doriane,France,Condrieu,E.+Guigal,4.2,511,82.0,2016,white,assente
Vi%C3%B1a+Sol+Original,Spain,Pened%C3%A8s,Torres,3.6,512,5.95,2019,white,assente
Chardonnay,United+States,Monterey,Hess+Select,3.4,515,12.9,2017,white,Chardonnay
Wild+Yeast+Chardonnay,South+Africa,Robertson,Springfield+Estate,3.9,517,15.69,2018,white,Chardonnay
Adorato+Appassionato+Bianco,Italy,Veneto,Tommasi,3.5,518,10.9,2018,white,assente
Gew%C3%BCrztraminer,Italy,S%C3%BCdtirol+-+Alto+Adige,Terlan+%28Terlano%29,3.8,520,14.95,2015,white,Gew%C3%BCrztraminer
Verdejo,Spain,Rueda,Protos,3.8,523,6.85,2019,white,Verdejo
Sauvignon+Blanc,South+Africa,Franschhoek,La+Motte+Wine+Estate,3.6,530,9.99,2019,white,Sauvignon+Blanc
C%C3%B4tes+du+Rh%C3%B4ne+R%C3%A9serve+Blanc,France,C%C3%B4tes-du-Rh%C3%B4ne,Les+Dauphins,3.5,531,6.85,2016,white,assente
Le+Vaglie+Verdicchio+dei+Castelli+di+Jesi+Classico,Italy,Verdicchio+dei+Castelli+di+Jesi,Azienda+Santa+Barbara+-+Stefano+Antonucci,3.8,532,9.9,2015,white,Verdicchio
As+Sortes+Val+do+Bibei+Godello,Spain,Valdeorras,Rafael+Palacios,4.2,532,39.95,2015,white,Godello
Ch%C3%A2teauneuf-du-Pape+Les+Sinards+Blanc,France,Ch%C3%A2teauneuf-du-Pape,Famille+Perrin,4.1,532,30.74,2017,white,assente
Filius+Chardonnay,Australia,Margaret+River,Vasse+Felix,3.7,532,20.9,2017,white,Chardonnay
Castel+Firmian+Pinot+Grigio+Trentino,Italy,Trentino,Mezzacorona,3.8,534,7.66,2018,white,Pinot+Grigio
Estate+Chardonnay,Chile,Casablanca+Valley,Errazuriz,3.5,535,8.9,2016,white,Chardonnay
R%C3%ADas+Baixas+Albari%C3%B1o,Spain,R%C3%ADas+Baixas,Finca+Garabelos,4.1,535,16.9,2017,white,Albari%C3%B1o
M%C3%A2con-Villages+Blanc,France,M%C3%A2con-Villages,Louis+Jadot,3.8,536,14.54,2018,white,assente
Original+Chenin+Blanc+%28Unwooded%29,South+Africa,Stellenbosch,Raats,3.7,536,12.5,2018,white,Chenin+Blanc
Muros+Antigos+Escolha,Portugal,Vinho+Verde,Anselmo+Mendes,3.6,538,6.5,2018,white,assente
Central+Coast+Chardonnay,United+States,Central+Coast,William+Hill,3.7,539,13.9,2016,white,Chardonnay
Mannequin,United+States,California,Orin+Swift,4.0,540,37.04,2017,white,assente
Corton-Charlemagne+Grand+Cru,France,Corton-Charlemagne+Grand+Cru,Bonneau+du+Martray,4.4,541,249.95,2009,white,assente
Chenin+Blanc+Secateurs,South+Africa,Swartland,Badenhorst,3.7,541,9.89,2019,white,Chenin+Blanc
La+Fuga+Chardonnay+Contessa+Entellina,Italy,Contessa+Entellina,Donnafugata,3.8,542,11.5,2018,white,Chardonnay
Sancerre+Blanc,France,Sancerre,Ch%C3%A2teau+de+Sancerre,3.9,543,33.87,2017,white,assente
C%C3%B4tes-du-Rh%C3%B4ne+Blanc,France,C%C3%B4tes-du-Rh%C3%B4ne,E.+Guigal,3.5,544,13.04,2017,white,assente
Napa+Valley+Estate+Chardonnay,United+States,Napa+Valley,The+Hess+Collection,3.8,549,19.39,2016,white,Chardonnay
Chardonnay,Chile,Colchagua+Valley,Los+Vascos,3.6,550,7.75,2018,white,Chardonnay
Riesling,United+States,Columbia+Valley,Eroica,3.9,551,24.45,2015,white,Riesling
Riesling,Germany,Pfalz,Von+Winning,3.8,552,8.5,2018,white,Riesling
Roero+Arneis,Italy,Roero,Bruno+Giacosa,3.8,554,21.18,2018,white,Arneis
Pinot+Grigio,Italy,S%C3%BCdtirol+-+Alto+Adige,St.+Michael-Eppan,3.8,556,10.95,2018,white,Pinot+Grigio
Chardonnay,South+Africa,Stellenbosch,Simonsig,3.6,557,10.9,2017,white,Chardonnay
Le+Finage+Chablis,France,Chablis,La+Chablisienne,3.7,557,22.78,2017,white,assente
Chardonnay,France,Vin+de+France,Maison+de+La+Villette,3.9,558,6.33,2018,white,Chardonnay
Garnacha+Blanca,Spain,Valdejal%C3%B3n,Botijo+Rojo,3.7,559,9.9,2017,white,assente
Napa+Valley+Chardonnay,United+States,Napa+Valley,Beringer,3.7,560,22.9,2013,white,Chardonnay
Win+Win+Riesling,Germany,Pfalz,Von+Winning,3.8,563,9.7,2018,white,Riesling
Albari%C3%B1o,Spain,R%C3%ADas+Baixas,Fillaboa,4.0,564,13.16,2018,white,Albari%C3%B1o
Chardonnay+%28Reserva%29,Chile,Casablanca+Valley,Casillero+del+Diablo,3.4,565,7.89,2019,white,Chardonnay
Chardonnay,United+States,Columbia+Valley,Chateau+Ste.+Michelle,3.8,567,12.5,2018,white,Chardonnay
The+Winemaster%27s+Sauvignon+Blanc,South+Africa,Coastal+Region,Nederburg,3.7,567,6.3,2018,white,Sauvignon+Blanc
Sancerre+Blanc,France,Sancerre,Domaine+Vacheron,4.0,569,24.0,2018,white,assente
Fiano+Di+Avellino,Italy,Fiano+de+Avellino,Feudi+di+San+Gregorio,3.8,570,11.49,2018,white,Fiano
Chardonnay,France,Pays+d%27Oc,Les+Jamelles,3.6,570,5.69,2018,white,Chardonnay
Pazo+das+Bruxas,Spain,R%C3%ADas+Baixas,Torres,3.8,571,12.09,2018,white,assente
Chenin+Blanc,South+Africa,Robertson,Arabella,3.8,575,5.95,2019,white,Chenin+Blanc
Chardonnay,Chile,Casablanca+Valley,Montes+Alpha,3.8,578,12.49,2017,white,Chardonnay
Molin+Lugana,Italy,Lugana,C%C3%A0+Maiol,3.8,579,16.59,2015,white,assente
Mosel+Alte+Reben+Riesling,Germany,Mosel,Markus+Molitor,4.0,580,17.35,2016,white,Riesling
Gew%C3%BCrztraminer,Italy,S%C3%BCdtirol+-+Alto+Adige,Cantina+Kaltern,4.0,583,11.6,2018,white,Gew%C3%BCrztraminer
Grande+R%C3%A9serve+Sancerre+Blanc,France,Sancerre,Henri+Bourgeois,3.9,583,26.04,2018,white,assente
Riesling+Trocken,Germany,Pfalz,Reichsrat+von+Buhl,3.6,585,8.9,2018,white,Riesling
As+Sortes+Val+do+Bibei+Godello,Spain,Valdeorras,Rafael+Palacios,4.2,586,39.9,2014,white,Godello
Gr%C3%BCner+Veltliner+vom+Haus,Austria,Nieder%C3%B6sterreich,Weingut+R%26A+Pfaffl,3.8,587,8.69,2017,white,Gr%C3%BCner+Veltliner
Fum%C3%A9+Blanc,United+States,Napa+Valley,Robert+Mondavi,3.7,590,20.96,2016,white,assente
Colle+dei+Tigli+Bianco+del+Veneto,Italy,Veneto,Lenotti,4.0,590,5.12,2018,white,assente
Blindfold,United+States,California,The+Prisoner,4.1,592,37.53,2017,white,assente
Grand+R%C3%A9gnard+Chablis,France,Chablis,R%C3%A9gnard,4.3,596,36.9,2018,white,assente
Life+from+Stone+Sauvignon+Blanc,South+Africa,Robertson,Springfield+Estate,4.2,597,12.57,2019,white,Sauvignon+Blanc
Scaia+Bianco+%28Garganega+-+Chardonnay%29,Italy,Veneto,Tenuta+Sant%27Antonio,4.1,600,8.25,2019,white,Garganega
Gentil,France,Alsace,Hugel,3.8,601,9.6,2018,white,assente
Chardonnay,Chile,Colchagua+Valley,Los+Vascos,3.4,602,9.95,2016,white,Chardonnay
Chardonnay,United+States,Central+Coast,Game+of+Thrones,3.7,602,19.95,2016,white,Chardonnay
Rossj-Bass+Langhe,Italy,Langhe,Gaja,4.2,605,83.15,2017,white,assente
Riesling+Trocken,Germany,Pfalz,Reichsrat+von+Buhl,3.6,605,11.19,2017,white,Riesling
Ra%C3%ADzes+Terroir+Sauvignon+Blanc,Brazil,Campanha,Casa+Valduga,3.7,606,10.5,2016,white,Sauvignon+Blanc
Chardonnay,United+States,Los+Carneros,Buena+Vista,4.0,612,24.5,2015,white,Chardonnay
Signature+Chenin+Blanc,South+Africa,Stellenbosch,Spier,3.7,615,6.5,2019,white,Chenin+Blanc
Torrontes,Argentina,Mendoza,Crios,3.8,617,13.15,2019,white,Torrontes
Contacto+Alvarinho,Portugal,Mon%C3%A7%C3%A3o+e+Melga%C3%A7o,Anselmo+Mendes,3.8,617,11.6,2019,white,assente
Vinho+Verde,Portugal,Vinho+Verde,Casa+de+Vila+Nova,3.9,619,8.92,2017,white,assente
Pouilly-Fuiss%C3%A9,France,Pouilly-Fuiss%C3%A9,Louis+Jadot,4.1,621,29.37,2018,white,assente
Douro+Duas+Quintas+Branco,Portugal,Douro,Ramos+Pinto,4.0,625,10.63,2018,white,assente
Panamera+Chardonnay,United+States,California,Story+Ridge+Vineyards,4.1,627,8.28,2018,white,Chardonnay
Sauvignon+Blanc,New+Zealand,Marlborough,Silver+Moki,4.0,627,7.44,2019,white,Sauvignon+Blanc
Pouilly-Fum%C3%A9,France,Pouilly-Fum%C3%A9,Pascal+Jolivet,4.1,627,22.3,2018,white,assente
Branco,Portugal,Lisboa,Porta+6,3.7,628,9.12,2017,white,assente
Rioja+Blanco,Spain,Rioja,Marqu%C3%A9s+de+C%C3%A1ceres,3.4,630,5.29,2017,white,assente
Sauvignon+Blanc,New+Zealand,Marlborough,Dusky+Sounds,4.2,631,10.42,2019,white,Sauvignon+Blanc
Solosole+Vermentino,Italy,Bolgheri,Poggio+Al+Tesoro,3.8,637,12.57,2018,white,Vermentino
Riesling+Trocken,Germany,Nahe,D%C3%B6nnhoff,3.7,641,10.09,2018,white,Riesling
Vi%C3%B1a+Sol+Blanco,Spain,Catalunya,Torres,3.5,642,11.69,2018,white,assente
Castello+della+Sala+Conte+della+Vipera,Italy,Umbria,Antinori,4.1,643,20.9,2018,white,assente
Assyrtiko+Santorini,Greece,Santorini,Domaine+Sigalas,4.0,651,26.95,2018,white,Assyrtiko
Rias+Baixas+Albarino,Spain,R%C3%ADas+Baixas,Burgans,3.9,651,9.5,2018,white,Albarino
Chardonnay+-+Pinot+Noir,South+Africa,Franschhoek,Haute+Cabri%C3%A8re,3.8,654,12.0,2018,white,Chardonnay
Chardonnay+de+Purcari,Moldova,South+Eastern,Ch%C3%A2teau+Purcari,4.1,654,10.98,2018,white,Chardonnay
Pinot+Grigio,Italy,Venezia+Giulia,Jermann,4.0,661,17.41,2018,white,Pinot+Grigio
Ard%C3%A8che+Chardonnay,France,Ard%C3%A8che,Louis+Latour,3.6,667,7.31,2017,white,Chardonnay
Haus+Klosterberg+Riesling+Trocken,Germany,Mosel,Markus+Molitor,4.1,672,9.9,2018,white,Riesling
Ca%27Marcanda+Vistamare+Toscana,Italy,Toscana,Gaja,4.2,676,41.9,2016,white,assente
Chardonnay,United+States,California,Robert+Mondavi+Private+Selection,3.8,676,11.5,2018,white,Chardonnay
Koonunga+Hill+Chardonnay,Australia,South+Australia,Penfolds,3.3,678,9.38,2018,white,Chardonnay
Grand+Ard%C3%A8che+Chardonnay,France,Ard%C3%A8che,Louis+Latour,4.0,679,10.63,2017,white,Chardonnay
Verdejo,Spain,Rueda,Jos%C3%A9+Pariente,3.9,680,10.95,2019,white,Verdejo
Ca%27Marcanda+Vistamare+Toscana,Italy,Toscana,Gaja,4.2,684,41.9,2017,white,assente
Blanco+%28Verdejo%29,Spain,Rueda,Marqu%C3%A9s+de+Riscal,3.6,691,6.89,2019,white,Verdejo
The+Y+Series+Viognier,Australia,South+Australia,Yalumba,3.5,704,11.9,2018,white,Viognier
Riva+Ranch+Chardonnay,United+States,Arroyo+Seco,Wente,4.0,705,18.29,2018,white,Chardonnay
Blanco+Fermentado+en+Barrica,Spain,Rioja,Muga,3.7,707,9.9,2018,white,Fer
Mount+Hermon+White,Israel,Galilee,Hermon,3.7,708,12.14,2017,white,assente
Lighea,Italy,Terre+Siciliane,Donnafugata,4.0,710,11.5,2018,white,assente
Chardonnay,United+States,Napa+Valley,Black+Stallion,3.9,710,22.35,2018,white,Chardonnay
Cometa,Italy,Menfi,Planeta,4.1,712,32.86,2017,white,assente
Pinot+Grigio,Italy,Colli+Orientali+del+Friuli,Livio+Felluga,4.0,714,18.19,2018,white,Pinot+Grigio
Chardonnay,Argentina,Mendoza,Catena+Alta,4.2,714,27.9,2017,white,Chardonnay
Pinot+Grigio,Italy,delle+Venezie,Kris,3.5,716,8.19,2017,white,Pinot+Grigio
Chardonnay,France,Pays+d%27Oc,Laroche,3.4,719,8.25,2018,white,Chardonnay
Dry+Riesling,United+States,Columbia+Valley,Chateau+Ste.+Michelle,3.7,724,12.49,2012,white,Riesling
Chenin+Blanc+%28Free-Run+Steen%29,South+Africa,Coastal+Region,MAN,3.6,727,7.19,2017,white,Chenin+Blanc
Central+Coast+Chardonnay,United+States,Central+Coast,William+Hill,3.7,728,24.95,2013,white,Chardonnay
M%C3%A2con-Villages,France,M%C3%A2con-Villages,Joseph+Drouhin,3.8,731,11.4,2018,white,assente
M%C3%A2con-Villages,France,M%C3%A2con-Villages,Joseph+Drouhin,3.8,731,13.6,2018,white,assente
Pouilly-Fum%C3%A9,France,Pouilly-Fum%C3%A9,de+Ladoucette,4.0,737,32.9,2018,white,assente
Terras+Gauda+O+Rosal,Spain,R%C3%ADas+Baixas,Terras+Gauda,4.1,741,12.41,2019,white,assente
Schulthauser+Weissburgunder+%28Pinot+Bianco%29,Italy,S%C3%BCdtirol+-+Alto+Adige,St.+Michael-Eppan,3.8,748,11.54,2018,white,assente
Pinot+Grigio+de+Purcari,Moldova,South+Eastern,Ch%C3%A2teau+Purcari,4.2,756,10.98,2018,white,Pinot+Grigio
Leone+d%27Almerita+%28Tenuta+Regaleali%29,Italy,Terre+Siciliane,Tasca+d%27Almerita,3.8,757,8.9,2018,white,assente
Riesling+Trocken,Germany,Rheinhessen,Wittmann,3.9,757,11.5,2018,white,Riesling
Riesling+Alsace+Cuv%C3%A9e+Fr%C3%A9d%C3%A9ric+Emile,France,Alsace,Trimbach,3.9,760,44.61,2011,white,Riesling
Hard+Chard,Australia,South+Eastern+Australia,19+Crimes,3.6,761,8.79,2019,white,assente
Mongris+Collio+Pinot+Grigio,Italy,Collio,Marco+Felluga,3.7,762,12.33,2017,white,Pinot+Grigio
Umbria+Bianco,Italy,Umbria,Santa+Cristina,3.6,764,7.45,2018,white,assente
Chardonnay,South+Africa,Hemel-en-Aarde+Valley,Hamilton+Russell+Vineyards,4.1,768,39.8,2017,white,Chardonnay
Sauvignon+Blanc,Spain,Rueda,Marqu%C3%A9s+de+Riscal,3.8,772,8.25,2018,white,Sauvignon+Blanc
Condrieu,France,Condrieu,E.+Guigal,4.0,776,52.01,2016,white,assente
The+Hermit+Crab+Viognier+-+Marsanne,Australia,McLaren+Vale,d%27Arenberg,3.8,780,13.15,2016,white,Marsanne
Orvieto+Classico+Bianco,Italy,Orvieto,Ruffino,3.7,792,6.54,2017,white,assente
GB+Sauvage+Riesling,Germany,Rheingau,Georg+Breuer,3.7,795,9.65,2018,white,Riesling
San+Vincenzo,Italy,Veneto,Anselmi,3.8,796,12.19,2018,white,assente
Verdicchio+Del+Castelli+Di+Jesi+Classico,Italy,Verdicchio+dei+Castelli+di+Jesi,Moncaro,3.5,798,7.55,2018,white,Verdicchio
Vi%C3%B1a+Esmeralda,Spain,Catalunya,Torres,4.0,806,7.45,2019,white,assente
Capellan%C3%ADa,Spain,Rioja,Marqu%C3%A9s+de+Murrieta,4.1,807,22.85,2014,white,assente
Riesling+Trocken,Germany,Rheingau,Robert+Weil,4.0,817,13.9,2018,white,Riesling
Sauvignon+Blanc,Spain,Rueda,Jos%C3%A9+Pariente,4.1,827,10.89,2018,white,Sauvignon+Blanc
Espor%C3%A3o+Reserva+Branco,Portugal,Alentejo,Espor%C3%A3o,4.1,827,13.47,2018,white,assente
Chardonnay,South+Africa,Hemel-en-Aarde+Valley,Hamilton+Russell+Vineyards,4.1,830,36.79,2014,white,Chardonnay
AVETA+Sauvignon+Blanc,United+States,Napa+Valley,Stag%27s+Leap+Wine+Cellars,4.1,837,29.77,2016,white,Sauvignon+Blanc
Douro+Redoma+Branco,Portugal,Douro,Niepoort,4.1,838,19.42,2017,white,assente
Da%27Divas+Chardonnay,Brazil,Encruzilhada+do+Sul,Lidio+Carraro,3.6,844,14.57,2015,white,Chardonnay
Max+Reserva+Chardonnay,Chile,Aconcagua+Valley,Errazuriz,3.7,848,13.16,2016,white,Chardonnay
Saar+Riesling,Germany,Mosel,Van+Volxem,3.8,859,12.45,2015,white,Riesling
San+Valent%C3%ADn+Parellada,Spain,Catalunya,Torres,4.2,861,5.49,2019,white,Parellada
Regaleali+Bianco+Sicilia,Italy,Terre+Siciliane,Tasca+d%27Almerita,3.7,868,7.7,2018,white,assente
Sauvignon+Blanc,New+Zealand,Marlborough,Stoneleigh,3.8,873,11.45,2019,white,Sauvignon+Blanc
Verdeo+Verdejo,Spain,Rueda,Torres,3.7,878,7.75,2018,white,Verdejo
120+Reserva+Especial+Chardonnay,Chile,Central+Valley,Santa+Rita,3.3,879,7.8,2018,white,Chardonnay
Chablis+%E2%80%98Saint+Martin%E2%80%99,France,Chablis,Domaine+Laroche,3.8,894,25.24,2017,white,assente
Chardonnay,United+States,California,Bogle,3.8,898,14.36,2018,white,Chardonnay
Sauvignon+Blanc+Attitude,France,Touraine,Pascal+Jolivet,3.8,901,12.51,2018,white,Sauvignon+Blanc
Santa+Barbara+County+Chardonnay,United+States,Santa+Barbara+County,Sandhi,4.1,901,28.9,2016,white,Chardonnay
Chablis,France,Chablis,William+F%C3%A8vre,3.8,904,19.79,2018,white,assente
Torrontes,Argentina,Salta,Alamos,3.5,905,8.4,2015,white,Torrontes
Chardonnay+Puglia,Italy,Puglia,Tormaresca,3.6,906,9.56,2018,white,Chardonnay
Leone+d%27Almerita+%28Tenuta+Regaleali%29,Italy,Terre+Siciliane,Tasca+d%27Almerita,3.9,923,9.59,2017,white,assente
Is+Argiolas+Vermentino+di+Sardegna,Italy,Vermentino+di+Sardegna,Argiolas,4.0,930,10.7,2018,white,Vermentino
Albari%C3%B1o,Spain,R%C3%ADas+Baixas,Lagar+de+Cervera,3.9,930,14.38,2018,white,Albari%C3%B1o
Chardonnay+%281685+Series%29,South+Africa,Western+Cape,Boschendal,3.8,949,10.66,2018,white,Chardonnay
Rueda+Verdejo,Spain,Rueda,Marqu%C3%A9s+de+C%C3%A1ceres,3.5,950,5.99,2017,white,Verdejo
Dry+Riesling,United+States,Columbia+Valley,Chateau+Ste.+Michelle,3.7,953,10.18,2017,white,Riesling
La+Segreta+Il+Bianco,Italy,Sicilia,Planeta,3.7,961,7.5,2018,white,assente
Sharis,Italy,delle+Venezie,Livio+Felluga,3.8,976,14.4,2018,white,assente
Chardonnay,Argentina,Mendoza,Catena,4.0,979,15.79,2018,white,Chardonnay
Sauvignon+Blanc,New+Zealand,Marlborough,Greywacke,4.1,991,17.95,2018,white,Sauvignon+Blanc
Pessac-L%C3%A9ognan+Blanc+%28Grand+Cru+Class%C3%A9+de+Graves%29,France,Pessac-L%C3%A9ognan,Ch%C3%A2teau+Carbonnieux,4.1,1001,39.9,2016,white,assente
Classic+Riesling,France,Alsace,Hugel,3.7,1006,13.6,2015,white,Riesling
Retsina,Greece,Macedonia,Tsantali,2.6,1011,3.95,2025,white,assente
Petit+Bourgeois+Sauvignon+Blanc,France,Val+de+Loire,Henri+Bourgeois,3.7,1011,9.95,2018,white,Sauvignon+Blanc
Chardonnay,United+States,Monterey,Hess+Select,3.6,1023,12.51,2016,white,Chardonnay
Vintage+Tunina,Italy,Venezia+Giulia,Jermann,4.3,1036,48.76,2015,white,assente
Medalla+Real+Gran+Reserva+Chardonnay,Chile,Leyda+Valley,Santa+Rita,3.8,1059,13.15,2017,white,Chardonnay
Eins+Zwei+Dry+Riesling,Germany,Rheingau,Leitz,3.8,1060,12.19,2017,white,Riesling
Falanghina,Italy,Falanghina+del+Sannio,Feudi+di+San+Gregorio,3.7,1066,9.25,2018,white,Falanghina
